pmid,title,abstract,in_linguistic,in_setfit,ling_score,setfit_confidence,primary_entity_long,primary_entity_short,primary_score,status,matched_long_short,all_long,all_short,ner_source,ner_confidence,entity_from_title,db_keyword_found,db_keyword_score,title_entity_in_ner,very_high_conf,all_urls,resource_url,has_resource_url,url_context,article_count,url_status,url_final,url_score,url_is_live,url_likelihood,url_indicators_found,url_wayback_used
40658718,High-density Multielectrode Array Recordings of Retinal Waves Using An Electrophysiology Platform.,"Spontaneous retinal waves are a hallmark of retinal network activity during development, playing a crucial role in the formation of the visual system by influencing the refinement of axons, permeability of vasculature, and overall maturation of neural circuits. These waves are commonly studied in ex vivo retinal preparations using multielectrode arrays (MEAs), which enable electrophysiological recordings of large populations of retinal ganglion cell (RGC) activity. MEA-based electrophysiology has become a powerful tool due to its ease of use to rapidly collect high-throughput data, thus making it ideally suited to study retinal activity in a variety of experimental conditions. In this protocol, we outline the critical steps for preparing retinal tissue for the acquisition of electrophysiological data using a High-Density MEA (HD-MEA) on an electrophysiology platform. The process begins with the careful isolation of intact retinas from neonatal animals under physiological conditions. Once prepared, the retina is carefully mounted onto an HD-MEA chip, which consists of a grid of 26,400 electrodes capable of performing simultaneous extracellular recordings from at least 1,000 RGCs. Recordings can last up to several hours. Ultimately, this methodological approach offers valuable applications in investigating retinal development, disease, and potentially cross-species comparative studies, contributing to broader advancements in neuroscience and vision research.",False,True,,0.6586724,,rgc | mea,6.0,conflict,,,,spacy,0.0,,False,0.0,False,False,,https://jpostdb.org/,True,websearch_recovery: HIGH,1,200.0,https://jpostdb.org/,28,True,CRITICAL,Content: proteomics; Content: gene; Title: repository; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,False
36628764,Superior graphdiyne self-powered biosensing platform with highly sensitivity and reliability for dual-mode detection of MicroRNA by integrating T7 Exonuclease and 3D DNA walker induced rolling circle amplification.,"A highly sensitivity self-powered biosensor is developed based on T7 exonuclease (T7 Exo) and 3D DNA walker induced rolling circle amplification (RCA) for electrochemical/colorimetric dual-mode detection of microRNA-21 (miRNA-21) with improved reliability. Taking its advantage of fascinating properties, such as high structure defects and good conductivity, graphdiyne is prepared and used to prepare high-performance enzyme biofuel cell. T7 Exo-assisted 3D DNA walker target recognition triggers RCA reaction to obtain a significantly amplified signal response. A capacitor is integrated to the enzyme biofuel cell to further amplify the electrochemical output signal of the self-powered biosensor. In detection system, glucose oxidase catalyzes glucose oxidation to produce hydrogen peroxide, and 3,3',5,5'-tetramethylbenzidine (TMB) is then catalyzed to generate colored products, so as to achieve the colorimetric detection of the target. Analysis signals of diverse modes are recorded independently. Consequently, detection of microRNA with improved reliability and wider signal response range are achieved by electrochemical/colorimetric dual-mode with detection limits of 0.15 and 33 fM (S/N = 3) respectively. In addition, the proposed self-powered biosensor successfully applied for the detection of miRNA-21 in human serum samples, confirming its practical applicability in clinical diagnosis. It is powerfully anticipated the proposed self-powered biosensor possesses great potential to be applied to other biomedical domains.",False,True,,0.6389595,,rca | tmb,6.0,conflict,,,,spacy,0.0,,False,0.0,False,False,,https://friendsofcancerresearch.org/tmb/,True,websearch_recovery: HIGH,1,200.0,https://friendsofcancerresearch.org/tmb/,34,True,CRITICAL,Content: genomics; Content: genome; Content: gene; Content: protein; Content: molecular; Content: mutation; Content: resource; Content: tool; Title: search; Content: query; Content: download; Content: submit; Content: data; Content: server; Content: portal,False
38758924,Toward the Reconciliation of Inconsistent Molecular Structures from Biochemical Databases.,"<b>Information on the structure of molecules, retrieved via biochemical databases, plays a pivotal role in various disciplines, including metabolomics, systems biology, and drug discovery. No such database can be complete and it is often necessary to incorporate data from several sources. However, the molecular structure for a given compound is not necessarily consistent between databases. This article presents StructRecon, a novel tool for resolving unique molecular structures from database identifiers. Currently, identifiers from BiGG, ChEBI,</b> <i>Escherichia coli</i> Metabolome Database <b>(ECMDB), MetaNetX, and PubChem are supported. StructRecon traverses the cross-links between entries in different databases to construct what we call identifier graphs. The goal of these graphs is to offer a more complete view of the total information available on a given compound across all the supported databases. To reconcile discrepancies met during the traversal of the databases, we develop an extensible model for molecular structure supporting multiple independent levels of detail, which allows standardization of the structure to be applied iteratively. In some cases, our standardization approach results in multiple candidate structures for a given compound, in which case a random walk-based algorithm is used to select the most likely structure among incompatible alternatives. As a case study, we applied StructRecon to the <i>EColiCore2</i> model. We found at least one structure for 98.66% of its compounds, which is more than twice as many as possible when using the databases in more standard ways not considering the complex network of cross-database references captured by our identifier graphs. StructRecon is open-source and modular, which enables support for more databases in the future.</b>",False,True,,0.72650015,structrecon | metanetx | pubchem,bigg,6.0,conflict,,,,spacy,0.0,,True,5.0,False,False,,http://bigg.ucsd.edu/,True,websearch_recovery: HIGH,1,200.0,http://bigg.ucsd.edu/,39,True,CRITICAL,Content: NCBI; Content: data access; Content: genome; Content: gene; Content: biological; Content: repository; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: submit; Content: annotation; Content: data; Content: database,False
39922392,"Schisandraceae family fruits: Exploring chemophenetic significance, UPLC/MSn database, phytochemistry, and pharmacological potential.","Fruits from the Schisandraceae family are renowned for their exceptional medicinal and nutritional properties. These fruits exhibit distinctive shapes and are rich in nutrients, offering edible, ornamental, aesthetic, and therapeutic qualities. Traditional uses of Schisandraceae fruits include the treatment of conditions such as rheumatism, chronic diarrhea, chronic cough, and neurological disorders. Emerging scientific and clinical evidence suggests these fruits have significant potential for various applications in the life sciences. This comprehensive review seeks to achieve two main goals: first, to provide a thorough overview of the chemophenetic relationships among the isolated compounds in Schisandraceae fruits and their underlying significance; second, to describe the development of an important database containing the molecular formulas and molecular weights of all the compounds identified within the Schisandraceae family. This database can facilitate targeted and rapid chemical detection studies using UPLC/MS<sup>n</sup> techniques. The information and findings discussedin this paper were obtained through a thorough search of digital databases, including SciFinder, Google Scholar, PubMed, Elsevier, and the China Knowledge Resource Integrated (CNKI) databases, covering the period from 1988 to 2024. Approximately 326 phytochemicals were reviewed and identified, with lignans representing the predominant chemotaxonomic markers (∼73 %) in the fruits of Schisandraceae species. Other reported compound classes include terpenoids, fatty acids, and phenolic compounds. Furthermore, the reviewed literature highlights the main pharmacological properties of these Schisandraceae compounds, which include antiviral, cytotoxic, anti-inflammatory, neuroprotective, antiproliferative, hepatoprotective, and antioxidant activities. This comprehensive information will inspire phytochemists to explore the rich chemical diversity of Schisandraceae fruits, potentially leading to the discovery of new medicines and advancing human health.",False,True,,0.63289267,scifinder | china knowledge resource integrated,,6.0,conflict,,,,spacy,0.0,Schisandraceae family fruits,True,5.0,False,False,,https://scifinder.cas.org/,True,websearch_recovery: HIGH,1,200.0,https://sso.cas.org/as/authorization.oauth2?response_type=code&client_id=scifinder-n&redirect_uri=https%3A%2F%2Fscifinder-n.cas.org%2Fpa%2Foidc%2Fcb&state=eyJ6aXAiOiJERUYiLCJhbGciOiJkaXIiLCJlbmMiOiJBMTI4Q0JDLUhTMjU2Iiwia2lkIjoicFRYbGlJRFFTR3BLX1FIb0tMYU1tdU8zMXowIiwic3VmZml4IjoiUXNPcnlLLjE3NjU0NTAzOTgifQ..aMK18VNI_qezswm-DHmNjQ.wYukB8FyuNy-YkwaA7NNWXyIboK9kEoX1ARLeZ3bVnPEm8XtsXHWGgSTfTz4zazgjHK3plTwDXB7S2LtXrosCQ.alzS8j1sVjC5wInkJ0HFzQ&nonce=IOST6zdentQ74nT1TDdjHzP0qCcS4JmUJdKdf8ru85k&scope=openid%20address%20email%20phone%20profile&vnd_pi_requested_resource=https%3A%2F%2Fscifinder-n.cas.org%2F&vnd_pi_application_name=SciFinder-nIDF,10,True,HIGH,Content: resource; Content: platform; Content: query; Content: submit; Content: data,False
39316855,An intelligent fluorescence sensing platform based on entropy-driven toehold-mediated strand displacement cycle reaction for point-of-care testing of miRNA.,"<h4>Background</h4>MicroRNA (miRNA) has gradually become an emerging biomarker for early diagnosis and prognosis of various diseases due to its specific gene expression and high stability. With the development of molecular diagnosis and point-of-care testing (POCT) technology, developing simple, fast, sensitive, efficient, and low-cost miRNA sensors is of great significance for clinical applications and emergency rapid diagnosis. At present, entropy-driven toehold mediated chain displacement reaction, as a promising enzyme free isothermal amplification technique, is an important tool for ultra-sensitive biosensing applications.<h4>Results</h4>In this study, we used gold nanoparticles (AuNPs) as carriers and quenchers, modified them using self-assembled triple chain composite substrates AuNPs@A@B1/B2, and used dual reporter molecules for cascade cyclic amplification to amplify fluorescence signals, which proposed a fluorescent biosensor based on this reaction and build an intelligent fluorescence sensing platform for rapid detection of miRNA. We designed a highly specific self-programmable sensor using the acute ischemic stroke (AIS) biomarker miRNA-125a-5p as a sample, and achieved sensitive detection of miRNA in the range of 0.01 μM∼10 μ M under optimal conditions. It broke through the traditional detection limitations of weak signals and liberated the fluorescence detection environment.<h4>Significance</h4>In summary, this creative miRNA biosensor combined with POCT has demonstrated extraordinary detection potential, broad application prospects in the early diagnosis and prognosis monitoring of AIS, provides a novel miRNA universal detection strategy for the fields of biological and life sciences.",False,True,,0.6373174,mirna-125a-5p,,6.0,ok,,,,spacy,0.0,,False,0.0,False,False,,https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000443,True,websearch_recovery: HIGH,1,200.0,https://mirbase.org/mature/MIMAT0000443?acc=MIMAT0000443,33,True,CRITICAL,Content: EBI; Content: gene; Content: sequence; Content: expression; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: annotation; Content: data; Content: database,False
36270040,Metal-induced structural variability of mononuclear metal-binding sites from a database perspective.,"Metalloproteins are ubiquitous in all kingdoms of life. Their role and function are tightly related to the local structure of the metal-binding site. In this regard, the MetalPDB database is an invaluable tool since it stores the 3D structure of metal-binding sites and of their corresponding apo forms. In this work, we exploited MetalPDB to compute extensive statistics over >3000 clusters of mononuclear sites about the rearrangements occurring upon change in metalation state. For each cluster, we matched the holo and apo sites so that it was possible to average the distances between all possible pairs of Cα and donor atoms and thus quantitatively assess structural variations by computing the Δ values (mean apo distance - mean holo distance). For most of the structures the backbone is rigid with little to no rearrangement, while donor atoms experience significant changes of their relative position when the metal is removed. Sodium and potassium sites are an exception to this general observation. This is most likely caused by their preference for coordination by the main-chain oxygen atoms, making the rearrangement of donor atoms superimposable to that of the backbone. Magnesium and calcium show a different behavior, despite their chemical similarity: calcium sites undergo a larger reorganization upon metalation although both metals have similar percentage of backbone oxygen as donor atoms. We ascribe this observation to the structural and energetic factors regulating the selectivity for calcium over magnesium.",False,True,,0.69604236,metalpdb,,6.0,ok,,,,spacy,0.0,,True,5.0,False,False,,https://metalpdb.cerm.unifi.it/,True,websearch_recovery: HIGH,1,200.0,https://metalpdb.cerm.unifi.it/,50,True,CRITICAL,Content: NCBI; Content: NIH; Content: UniProt; Content: bioinformatics; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database,False
40153158,Deep learning in the discovery of antiviral peptides and peptidomimetics: databases and prediction tools.,"Antiviral peptides (AVPs) represent a novel and promising therapeutic alternative to conventional antiviral treatments, due to their broad-spectrum activity, high specificity, and low toxicity. The emergence of zoonotic viruses such as Zika, Ebola, and SARS-CoV-2 have accelerated AVP research, driven by advancements in data availability and artificial intelligence (AI). This review focuses on the development of AVP databases, their physicochemical properties, and predictive tools utilizing machine learning for AVP discovery. Machine learning plays a pivotal role in advancing and developing antiviral peptides and peptidomimetics, particularly through the development of specialized databases such as DRAVP, AVPdb, and DBAASP. These resources facilitate AVP characterization but face limitations, including small datasets, incomplete annotations, and inadequate integration with multi-omics data.The antiviral efficacy of AVPs is closely linked to their physicochemical properties, such as hydrophobicity and amphipathic α-helical structures, which enable viral membrane disruption and specific target interactions. Computational prediction tools employing machine learning and deep learning have significantly advanced AVP discovery. However, challenges like overfitting, limited experimental validation, and a lack of mechanistic insights hinder clinical translation.Future advancements should focus on improved validation frameworks, integration of in vivo data, and the development of interpretable models to elucidate AVP mechanisms. Expanding predictive models to address multi-target interactions and incorporating complex biological environments will be crucial for translating AVPs into effective clinical therapies.",False,True,,0.6787059,,avpdb | dbaasp,6.0,conflict,,,,spacy,0.0,Deep learning in the discovery of antiviral peptides and peptidomimetics,True,5.0,False,False,,https://dbaasp.org/,True,websearch_recovery: HIGH,1,200.0,https://dbaasp.org/home,29,True,CRITICAL,Content: UniProt; Content: gene; Content: sequence; Content: resource; Content: tool; Content: search; Content: query; Content: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,False
35385607,Advances in Catalytic Routes for the Homogeneous Green Conversion of the Bio-Based Platform 5-Hydroxymethylfurfural.,"5-Hydroxymethylfufural (HMF) is an intriguing platform molecule that can be obtained from biomasses and that can lead to the production of a wide range of products, intermediates, or monomers. The presence of different moieties in HMF (hydroxy, aldehyde, furan ring) allows to carry out different transformations such as selective oxidations and hydrogenations, reductive aminations, etherifications, decarbonylations, and acetalizations. This is a great chance in a biorefinery perspective but requires the development of active and highly selective catalysts. In this view, homogeneous catalysis can lead to efficient conversion of HMF at mild reaction conditions. This Review discussed the recent achievements in homogeneous catalysts development and application to HMF transformations. The effects of metal nature, ligands, solvents, and reaction conditions were reported and critically reviewed. Current issues and future chances have been presented to drive future studies toward more efficient and scalable processes.",False,True,,0.6323349,,hmf,6.0,ok,,,,spacy,0.0,,False,0.0,False,False,,https://www.hartwigmedicalfoundation.nl/en/data/,True,websearch_recovery: HIGH,1,200.0,https://www.hartwigmedicalfoundation.nl/en/data/,18,True,CRITICAL,Content: data access; Content: gene; Content: archive; Content: search; Content: query; Content: submit; Title: data; Content: database,False
39186704,Laser microdissection system based on structured light modulation dual cutting mode and negative pressure adsorption collection.,"Laser microdissection technology is favored by biomedical researchers for its ability to rapidly and accurately isolate target cells and tissues. However, the precision cutting capabilities of existing laser microdissection systems are hindered by limitations in overall mechanical movement accuracy, resulting in suboptimal cutting quality. Additionally, the use of current laser microdissection systems for target acquisition may lead to tissue burns and reduced acquisition rates due to inherent flaws in the capture methods. To address these challenges and achieve precise and efficient separation and capture of cellular tissues, we integrated a digital micromirror device (DMD) into the existing system optics to modulate spatial light. This allows the system to not only implement the traditional point scanning cutting method but also utilize the projection cutting method.We have successfully cut various patterns on commonly used laser microdissection materials such as PET films and mouse tissues. Under projection cutting mode, we were able to achieve precise cutting of special shapes with a diameter of 7.5 micrometers in a single pass, which improved cutting precision and efficiency. Furthermore, we employed a negative pressure adsorption method to efficiently collect target substances. This approach not only resulted in a single-pass capture rate exceeding 90% for targets of different sizes but also enabled simultaneous capture of multiple targets, overcoming the limitations of traditional single-target capture and enhancing target capture efficiency, and avoiding potential tissue damage from lasers.In summary, the integration of the digital micromirror device into laser microdissection systems significantly enhances cutting precision and efficiency, overcoming limitations of traditional systems. This advancement demonstrates the accuracy and effectiveness of laser microdissection systems in isolating and capturing biological tissues, highlighting their potential in medical applications.",False,True,,0.62994015,,dmd,6.0,ok,,,,spacy,0.0,,True,1.0,False,False,,http://www.dmd.nl/,True,websearch_recovery: HIGH,1,200.0,https://www.dmd.nl/,2,True,LOW,Content: browse,False
37499306,A human papillomavirus whole genome plasmid repository: A resource for HPV DNA quality control reagents.,"Well characterized reference reagents are useful for assay validation, proficiency/competency assessment, daily run controls, and to improve inter-laboratory comparisons. Synthetic human papillomavirus (HPV) DNA fragments and plasmid clones are available, but synthetic fragments include limited segments of the HPV genome and many HPV plasmids have interrupted coding regions or contain partial genomes. As a result, they are not compatible with all HPV DNA detection and typing assays. To address this need, we are establishing an HPV plasmid repository of HPV clones containing the whole genome of each type with no interruptions in coding regions. To date, HPV plasmid clones for 16 HPV types, (including all vaccine types and 14 types in clinical assays: HPV6, 11, 16, 18, 31, 33, 35, 39, 45, 51, 52, 56, 58, 59, 66 and 68) have been constructed using a Gibson assembly method and validated by sequencing and the Novaplex HPV typing assay. The newly constructed HPV whole genome plasmids can serve as a quality control reagent resource for HPV DNA assays and are available for public health and research laboratories.",False,True,,0.6074379,,hpv6,6.0,ok,,,,spacy,0.0,human papillomavirus whole genome plasmid repository,True,8.0,False,False,,https://pave.niaid.nih.gov/,True,websearch_recovery: HIGH,1,200.0,https://pave.niaid.nih.gov/,47,True,CRITICAL,Content: NCBI; Content: NIH; Content: search database; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: variant; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: data; Content: database,False
37450164,"Search, Retrieve, Visualize, and Analyze Protein-Protein Interactions from Multiple Databases: A Guide for Experimental Biologists.","Functional annotation is lacking for over half of the proteins encoded in genomes and model or representative organisms are not an exception to this trend. One of the popular ways of assigning putative functions to uncharacterized proteins is based on the functions of well-characterized proteins that physically interact with them, i.e., guilt-by-association or functional context approach. In the last two decades, several powerful experimental and computational techniques have been used to determine protein-protein interactions (PPIs) at genome level and are made available through many public databases. The PPI data are often complex and heterogeneously represented across databases posing unique challenges in retrieving, integrating, and analyzing the data even for trained computational biologists, the end users-experimental biologists often struggle to work around the data for the protein of their interests. This chapter provides stepwise protocols to import interaction network of the protein of interest in Cytoscape using PSICQUIC, stringApp, and IntAct App. These are next-generation applications that import PPI from multiple databases/resources and provide seamless functions to study the protein of interest and its functional context directly in Cytoscape.",False,True,,0.7232129,,intact,6.0,ok,,,,spacy,0.0,"Search, Retrieve, Visualize, and Analyze Protein-Protein Interactions from Multiple Databases",True,5.0,False,False,,https://www.ebi.ac.uk/intact/,True,websearch_recovery: HIGH,1,200.0,https://www.ebi.ac.uk/intact/,32,True,CRITICAL,Content: EBI; Content: bioinformatics; Content: genome; Content: gene; Content: molecular; Content: variant; Content: query; Content: browse; Content: data; Title: portal; ★ TITLE BONUS: 'portal' in page title,False
37646947,"The Data Portal ""Chromosome Numbers of the Flora of Germany"": Progress After Five Years, Recent Developments, and Future Strategies.","Chromosome numbers and information on ploidy level are of great importance for better understanding of plant evolution and taxonomy but also for species identification. Technical developments in flow cytometry dramatically improved the measurement of genome size and triggered a renewed interest in chromosome numbers. Web-based portals make these kind of data accessible for a wide audience in both academia and citizen science. The specialised database of German plant chromosome counts and ploidy estimates comprises to date more than 14,000 records covering 52% of the German taxa. The database is accessed about 70 times per month and became an integral part of several more comprehensive initiatives. One example is the Rothmaler Flora of Germany, which now for the first time features chromosome data with verified origin from the region of interest. Another is the German plant information hub FloraWeb currently amended by several new data sources with the chromosome number database as a major component.",False,True,,0.69416887,floraweb,,6.0,ok,,,,spacy,0.0,"Data Portal ""Chromosome Numbers of the Flora of Germany""",True,5.0,False,False,,https://www.floraweb.de/,True,websearch_recovery: HIGH,1,200.0,https://www.floraweb.de/,9,True,MEDIUM,Content: query; Content: download; Content: submit; Content: data; Content: portal,False
37024526,A collection of read depth profiles at structural variant breakpoints.,"SWaveform, a newly created open genome-wide resource for read depth signal in the vicinity of structural variant (SV) breakpoints, aims to boost development of computational tools and algorithms for discovery of genomic rearrangement events from sequencing data. SVs are a dominant force shaping genomes and substantially contributing to genetic diversity. Still, there are challenges in reliable and efficient genotyping of SVs from whole genome sequencing data, thus delaying translation into clinical applications and wasting valuable resources. SWaveform includes a database containing ~7 M of read depth profiles at SV breakpoints extracted from 911 sequencing samples generated by the Human Genome Diversity Project, generalised patterns of the signal at breakpoints, an interface for navigation and download, as well as a toolbox for local deployment with user's data. The dataset can be of immense value to bioinformatics and engineering communities as it empowers smooth application of intelligent signal processing and machine learning techniques for discovery of genomic rearrangement events and thus opens the floodgates for development of innovative algorithms and software.",False,True,,0.71714914,swaveform | human genome diversity project,,6.0,conflict,,,,spacy,0.0,,True,1.0,False,False,,https://github.com/comp-bio/SWaveform,True,websearch_recovery: HIGH,1,200.0,https://github.com/comp-bio/SWaveform,51,True,CRITICAL,Content: EBI; Content: Ensembl; Content: genome; Content: gene; Content: variant; Title: repository; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database; Content: server; Content: portal; ★ TITLE BONUS: 'repository' in page title,False
36746023,Wearable nucleic acid testing platform - A perspective on rapid self-diagnosis and surveillance of infectious diseases.,"Wearable biosensors (WB) are currently attracting considerable interest for rapid detection and monitoring of biomarkers including metabolites, protein, and pathogen in bodily fluids (e.g., sweat, saliva, tears, and interstitial fluid). Another branch of WB termed wearable nucleic acid testing (NAT) is blossoming thanks to the development of microfluidic technology and isothermal nucleic acid amplification technique (iNAAT); however, there are only few reports on this. The wearable NAT is an emerging field of point-of-care (POC) diagnostics, and holds the promise for time-saving self-diagnosis, and evidence-based surveillance of infectious diseases in remote or low-resource settings. The use of wearable NAT can also be advanced to include molecular diagnosis, the identification of cancer biomarkers, genetic abnormalities, and other aspects. The wearable NAT provides the potential for evidence-based surveillance of infectious diseases when combined with internet connectivity and App software. To make the wearable NAT accessible to the end users, however, improvements must be made to the fabrication, cost, speed, sensitivity, specificity, sampling, iNAAT, analyzer, and a few other features. So, in this paper, we looked at the wearable NAT's most recent development, identified its difficulties, and defined its potential for managing infectious diseases quickly in the future. This is the wearable NAT review's first effort. We expect that this article will provide the concise resources needed to develop and deploy an efficient wearable NAT system.",False,True,,0.69068724,,nat | inaat,6.0,conflict,,,,spacy,0.0,,False,0.0,False,False,,http://nat.mbc.nctu.edu.tw/,True,websearch_recovery: HIGH,1,,http://nat.mbc.nctu.edu.tw/,0,False,VERY LOW,,False
39547804,Leveraging the All of Us Database for Primary Care Research with Large Datasets.,"The National Institutes of Health (NIH) are supporting the <i>All of Us</i> research program, a large multicenter initiative to accelerate precision medicine. The <i>All of Us</i> database contains information on greater than 400,000 individuals spanning thousands of medical conditions, drug exposure types, and laboratory test types. These data can be correlated with genomic information and with survey data on social and environmental factors which influence health. A core principle of the <i>All of Us</i> program is that participants should reflect the diversity present in the United States population.The <i>All of Us</i> database has advanced many areas of medicine but is currently underutilized by primary care and public health researchers. In this Special Communication article, I seek to reduce the ""barrier to entry"" for primary care researchers to develop new projects within the <i>All of Us</i> Researcher Workbench. This Special Communication discusses (1) obtaining access to the database, (2) using the database securely and responsibly, (3) the key design concepts of the Researcher Workbench, and (4) details of data set extraction and analysis in the cloud computing environment. Fully documented, tutorial R statistical programming language and Python programs are provided alongside this article, which researchers may freely adapt under the open-source MIT license. The primary care research community should use the <i>All of Us</i> database to accelerate innovation in primary care research, make epidemiologic discoveries, promote community health, and further the infrastructure-building strategic priority of the family medicine 2024 to 2030 National Research Strategy.",False,True,,0.6946825,national institutes of health,,6.0,ok,,,,spacy,0.0,,True,5.0,False,False,,https://www.nih.gov/,True,websearch_recovery: HIGH,1,200.0,https://www.nih.gov/,25,True,CRITICAL,Title: NIH; Content: gene; Content: biological; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: submit; Content: data,False
39646166,"Type catalogue of the Orthoptera collection in the Steinhardt Museum of Natural History, Tel Aviv University, Israel.","Types represent the most important specimens in natural history museums as they define a species and should usually be studied within the framework of revisions and new taxon descriptions, hence their documentation is of high importance. Orthoptera is a medium-size order of insects, but its members are important in many food chains as herbivores and as food for other animals. While the documentation of types in Orthoptera is overall very good thanks to the Orthoptera Species File site, there are still many gaps that need to be filled. The Steinhardt Museum of Natural History in Tel Aviv University holds an interesting collection of orthopterans with a focus on local endemics, which have not or only incompletely been documented in the past. Here, we provide a complete annotated catalogue of the 136 type specimens belonging to 29 orthopteran species in the Museum (SMNHTAU, historically TAU), consisting of 21 holotypes and 115 paratypes. The types of Gryllotalpa tali and Myrmecophilus wahrmani, which should be in the collection according to their original descriptions, were not found despite thorough research, and must be considered lost. This catalogue is an important resource for studies on the local fauna as well as for Orthoptera taxonomic research in general.",False,True,,0.67452025,steinhardt museum of natural history in tel aviv university holds an interesting collection of orthopterans with a focus on local endemics,,6.0,ok,,,,spacy,0.0,,True,4.0,False,False,,https://smnh.tau.ac.il/en/,True,websearch_recovery: HIGH,1,200.0,https://smnh.tau.ac.il/en/,16,True,CRITICAL,Content: gene; Content: mutation; Content: collection; Content: search; Content: query; Content: data; Content: database; Content: server,False
36910227,Research progress and hotspot analysis of rhizosphere microorganisms based on bibliometrics from 2012 to 2021.,"Rhizosphere microorganisms are important organisms for plant growth promotion and bio-control. To understand the research hot topics and frontier trends of rhizosphere microorganisms comprehensively and systematically, we collected 6,056 publications on rhizosphere microorganisms from Web of Science and performed a bibliometric analysis by CiteSpace 6.1.3 and R 5.3.1. The results showed that the total number of references issued in this field has been on the rise in the past decades. China, India, and Pakistan are the top three countries in terms of the number of articles issued, while Germany, the United States, and Spain were the countries with the highest number of co-published papers with other countries. The core research content in this field were the bio-control, bacterial community, ACC deaminase, phytoremediation, induced systematic resistance, and plant growth promotion. Seeding growth, <i>Bacillus velezensis</i>, plant-growth, and biological-control were currently and may be the highlights in the field of rhizosphere microorganisms research for a long time in the future. The above study results quantitatively, objectively, and scientifically described the research status and research focus of rhizosphere microorganisms from 2012 to 2021 from the perspective of referred papers, with a view to promoting in-depth research in this field and providing reference information for scholars in related fields to refine research trends and scientific issues.",False,True,,0.6197293,citespace,,6.0,ok,,,,spacy,0.0,,False,0.0,False,False,,http://cluster.cis.drexel.edu/~cchen/citespace/,True,websearch_recovery: HIGH,1,200.0,http://cluster.cis.drexel.edu/~cchen/citespace/,18,True,CRITICAL,Content: gene; Content: expression; Content: tool; Content: search; Content: browse; Content: download; Content: annotation; Content: data,False
40121539,Unique signatures of highly constrained genes across publicly available genomic databases.,"<h4>Purpose</h4>Publicly available genomic databases are critical in understanding human genetic variation. They also provide unique insights into patterns of genetic constraints and their relationship with human disease.<h4>Methods</h4>We utilized one of the largest publicly available databases, Genome Aggregate Database, to determine genes that are highly constrained for only loss-of-function, only missense, and both loss-of-function/missense variants. We identified their unique signatures and explored their causal relationship with human diseases. Those genes were also evaluated for chromosomal location, tissue-level expression, Gene Ontology analysis, and gene family categorization using multiple publicly available databases.<h4>Results</h4>We identified unique patterns of inheritance, protein size, and enrichment in distinct molecular pathways for those constrained genes associated with human disease. In addition, we identified genes that are currently not known to cause human disease, which may be excellent gene discovery candidates.<h4>Conclusion</h4>We elucidate biological pathways of highly constrained genes that expand our understanding of critical cellular proteins. The findings can also advance research in rare diseases.",False,True,,0.6940529,genome aggregate database,,6.0,ok,,,,spacy,0.0,,True,5.0,False,False,,https://gnomad.broadinstitute.org/,True,websearch_recovery: HIGH,1,200.0,https://gnomad.broadinstitute.org/,12,True,HIGH,Content: genome; Content: resource; Content: search; Content: browse; Content: data; Content: database,False
